Experiment,Temperature,GrowthRate,Voltage,Pressure,Time
5,675,56.763993948562785,0.5,14,1244
5,675,56.6142208774584,0.5,14,1246
5,675,56.46444780635401,0.5,14,1248
5,675,56.314674735249625,0.5,14,1250
5,675,56.16490166414523,0.5,14,1252
5,675,56.01512859304085,0.5,14,1254
5,675,55.865355521936465,0.5,14,1256
5,675,55.71558245083207,0.5,14,1258
5,675,55.56580937972769,0.5,14,1260
5,675,55.4160363086233,0.5,14,1262
5,675,55.26626323751891,0.5,14,1264
5,675,55.11649016641453,0.5,14,1266
5,675,54.96671709531014,0.5,14,1268
5,675,54.81694402420575,0.5,14,1270
5,675,54.66717095310136,0.5,14,1272
5,675,54.51739788199698,0.5,14,1274
5,675,54.367624810892586,0.5,14,1276
5,675,54.2178517397882,0.5,14,1278
5,675,54.06807866868382,0.5,14,1280
5,675,53.918305597579426,0.5,14,1282
5,675,53.76853252647504,0.5,14,1284
5,675,53.61875945537065,0.5,14,1286
5,675,53.468986384266266,0.5,14,1288
5,675,53.31921331316188,0.5,14,1290
5,675,53.16944024205749,0.5,14,1292
5,675,53.019667170953106,0.5,14,1294
5,675,52.869894099848715,0.5,14,1296
5,675,52.72012102874433,0.5,14,1298
5,675,52.57034795763994,0.5,14,1300
5,675,52.420574886535555,0.5,14,1302
5,675,52.27080181543117,0.5,14,1304
5,675,52.12102874432678,0.5,14,1306
5,675,51.971255673222394,0.5,14,1308
5,675,51.821482602118,0.5,14,1310
5,675,51.67170953101362,0.5,14,1312
5,675,51.521936459909234,0.5,14,1314
5,675,51.37216338880484,0.5,14,1316
5,675,51.22239031770046,0.5,14,1318
5,675,51.07261724659607,0.5,14,1320
5,675,50.92284417549168,0.5,14,1322
5,675,50.77307110438729,0.5,14,1324
5,675,50.62329803328291,0.5,14,1326
5,675,50.47352496217852,0.5,14,1328
5,675,50.32375189107413,0.5,14,1330
5,675,50.17397881996975,0.5,14,1332
5,675,50.024205748865356,0.5,14,1334
5,675,49.87443267776097,0.5,14,1336
5,675,49.72465960665658,0.5,14,1338
5,675,49.574886535552196,0.5,14,1340
5,675,49.42511346444781,0.5,14,1342
5,675,49.27534039334342,0.5,14,1344
5,675,49.125567322239036,0.5,14,1346
5,675,48.975794251134644,0.5,14,1348
5,675,48.82602118003026,0.5,14,1350
5,675,48.676248108925876,0.5,14,1352
5,675,48.526475037821484,0.5,14,1354
5,675,48.3767019667171,0.5,14,1356
5,675,48.22692889561271,0.5,14,1358
5,675,48.077155824508324,0.5,14,1360
5,675,47.92738275340393,0.5,14,1362
5,675,47.77760968229955,0.5,14,1364
5,675,47.627836611195164,0.5,14,1366
5,675,47.47806354009077,0.5,14,1368
5,675,47.32829046898639,0.5,14,1370
5,675,47.178517397882,0.5,14,1372
5,675,47.02874432677761,0.5,14,1374
5,675,46.87897125567323,0.5,14,1376
5,675,46.72919818456884,0.5,14,1378
5,675,46.57942511346445,0.5,14,1380
5,675,46.42965204236006,0.5,14,1382
5,675,46.27987897125568,0.5,14,1384
5,675,46.130105900151285,0.5,14,1386
5,675,45.9803328290469,0.5,14,1388
5,675,45.83055975794252,0.5,14,1390
5,675,45.680786686838125,0.5,14,1392
5,675,45.53101361573374,0.5,14,1394
5,675,45.38124054462935,0.5,14,1396
5,675,45.231467473524965,0.5,14,1398
5,675,45.08169440242058,0.5,14,1400
5,675,44.93192133131619,0.5,14,1402
5,675,44.782148260211805,0.5,14,1404
5,675,44.632375189107414,0.5,14,1406
5,675,44.48260211800303,0.5,14,1408
5,675,44.33282904689864,0.5,14,1410
5,675,44.183055975794254,0.5,14,1412
5,675,44.03328290468987,0.5,14,1414
5,675,43.88350983358548,0.5,14,1416
5,675,43.733736762481094,0.5,14,1418
5,675,43.5839636913767,0.5,14,1420
5,675,43.43419062027232,0.5,14,1422
5,675,43.284417549167934,0.5,14,1424
5,675,43.13464447806354,0.5,14,1426
5,675,42.98487140695916,0.5,14,1428
5,675,42.83509833585477,0.5,14,1430
5,675,42.68532526475038,0.5,14,1432
5,675,42.53555219364599,0.5,14,1434
5,675,42.38577912254161,0.5,14,1436
5,675,42.23600605143722,0.5,14,1438
5,675,42.08623298033283,0.5,14,1440
5,675,41.93645990922845,0.5,14,1442
5,675,41.786686838124055,0.5,14,1444
5,675,41.63691376701967,0.5,14,1446
5,675,41.487140695915286,0.5,14,1448
5,675,41.337367624810895,0.5,14,1450
5,675,41.18759455370651,0.5,14,1452
5,675,41.03782148260212,0.5,14,1454
5,675,40.888048411497735,0.5,14,1456
5,675,40.73827534039334,0.5,14,1458
5,675,40.58850226928896,0.5,14,1460
5,675,40.438729198184575,0.5,14,1462
5,675,40.28895612708018,0.5,14,1464
5,675,40.1391830559758,0.5,14,1466
5,675,39.98940998487141,0.5,14,1468
5,675,39.83963691376702,0.5,14,1470
5,675,39.68986384266263,0.5,14,1472
5,675,39.54009077155825,0.5,14,1474
5,675,39.39031770045386,0.5,14,1476
5,675,39.24054462934947,0.5,14,1478
5,675,39.09077155824509,0.5,14,1480
5,675,38.940998487140696,0.5,14,1482
5,675,38.79122541603631,0.5,14,1484
5,675,38.64145234493193,0.5,14,1486
5,675,38.491679273827536,0.5,14,1488
5,675,38.34190620272315,0.5,14,1490
5,675,38.19213313161876,0.5,14,1492
5,675,38.042360060514376,0.5,14,1494
5,675,37.892586989409985,0.5,14,1496
5,675,37.7428139183056,0.5,14,1498
5,675,37.593040847201216,0.5,14,1500
5,675,37.443267776096825,0.5,14,1502
5,675,37.29349470499244,0.5,14,1504
5,675,37.14372163388805,0.5,14,1506
5,675,36.993948562783665,0.5,14,1508
5,675,36.84417549167928,0.5,14,1510
5,675,36.69440242057489,0.5,14,1512
5,675,36.544629349470505,0.5,14,1514
5,675,36.39485627836611,0.5,14,1516
5,675,36.24508320726173,0.5,14,1518
5,675,36.09531013615734,0.5,14,1520
5,675,35.94553706505295,0.5,14,1522
5,675,35.79576399394857,0.5,14,1524
5,675,35.64599092284418,0.5,14,1526
5,675,35.49621785173979,0.5,14,1528
5,675,35.3464447806354,0.5,14,1530
5,675,35.19667170953102,0.5,14,1532
5,675,35.04689863842663,0.5,14,1534
5,675,34.89712556732225,0.5,14,1536
5,675,34.74735249621786,0.5,14,1538
5,675,34.597579425113466,0.5,14,1540
5,675,34.447806354009074,0.5,14,1542
5,675,34.2980332829047,0.5,14,1544
5,675,34.148260211800306,0.5,14,1546
5,675,33.998487140695914,0.5,14,1548
5,675,33.84871406959154,0.5,14,1550
5,675,33.698940998487146,0.5,14,1552
5,675,33.549167927382754,0.5,14,1554
5,675,33.39939485627836,0.5,14,1556
5,675,33.249621785173986,0.5,14,1558
5,675,33.099848714069594,0.5,14,1560
5,675,32.9500756429652,0.5,14,1562
5,675,32.800302571860826,0.5,14,1564
5,675,32.650529500756434,0.5,14,1566
5,675,32.50075642965204,0.5,14,1568
5,675,32.350983358547666,0.5,14,1570
5,675,32.201210287443274,0.5,14,1572
5,675,32.05143721633888,0.5,14,1574
5,675,31.90166414523449,0.5,14,1576
5,675,31.751891074130114,0.5,14,1578
5,675,31.602118003025723,0.5,14,1580
5,675,31.45234493192133,0.5,14,1582
5,675,31.302571860816954,0.5,14,1584
5,675,31.152798789712563,0.5,14,1586
5,675,31.00302571860817,0.5,14,1588
5,675,30.85325264750378,0.5,14,1590
5,675,30.703479576399403,0.5,14,1592
5,675,30.55370650529501,0.5,14,1594
5,675,30.40393343419062,0.5,14,1596
5,675,30.254160363086243,0.5,14,1598
5,675,30.10438729198185,0.5,14,1600
5,675,29.95461422087746,0.5,14,1602
5,675,29.80484114977307,0.5,14,1604
5,675,29.65506807866869,0.5,14,1606
5,675,29.5052950075643,0.5,14,1608
5,675,29.35552193645991,0.5,14,1610
5,675,29.20574886535553,0.5,14,1612
5,675,29.05597579425114,0.5,14,1614
5,675,28.906202723146748,0.5,14,1616
5,675,28.756429652042357,0.5,14,1618
5,675,28.60665658093798,0.5,14,1620
5,675,28.456883509833588,0.5,14,1622
5,675,28.307110438729197,0.5,14,1624
5,675,28.15733736762482,0.5,14,1626
5,675,28.007564296520428,0.5,14,1628
5,675,27.857791225416037,0.5,14,1630
5,675,27.70801815431166,0.5,14,1632
5,675,27.558245083207268,0.5,14,1634
5,675,27.408472012102877,0.5,14,1636
5,675,27.258698940998485,0.5,14,1638
5,675,27.108925869894108,0.5,14,1640
5,675,26.959152798789717,0.5,14,1642
5,675,26.809379727685325,0.5,14,1644
5,675,26.659606656580948,0.5,14,1646
5,675,26.509833585476557,0.5,14,1648
5,675,26.360060514372165,0.5,14,1650
5,675,26.210287443267774,0.5,14,1652
5,675,26.060514372163397,0.5,14,1654
5,675,25.910741301059005,0.5,14,1656
5,675,25.760968229954614,0.5,14,1658
5,675,25.611195158850236,0.5,14,1660
5,675,25.461422087745845,0.5,14,1662
5,675,25.311649016641454,0.5,14,1664
5,675,25.161875945537062,0.5,14,1666
5,675,25.012102874432685,0.5,14,1668
5,675,24.862329803328294,0.5,14,1670
5,675,24.712556732223902,0.5,14,1672
5,675,24.562783661119525,0.5,14,1674
5,675,24.413010590015134,0.5,14,1676
5,675,24.263237518910742,0.5,14,1678
5,675,24.113464447806365,0.5,14,1680
5,675,23.963691376701973,0.5,14,1682
5,675,23.813918305597582,0.5,14,1684
5,675,23.66414523449319,0.5,14,1686
5,675,23.514372163388813,0.5,14,1688
5,675,23.364599092284422,0.5,14,1690
5,675,23.21482602118003,0.5,14,1692
5,675,23.065052950075653,0.5,14,1694
5,675,22.915279878971262,0.5,14,1696
5,675,22.76550680786687,0.5,14,1698
5,675,22.61573373676248,0.5,14,1700
5,675,22.465960665658102,0.5,14,1702
5,675,22.31618759455371,0.5,14,1704
5,675,22.16641452344932,0.5,14,1706
5,675,22.016641452344942,0.5,14,1708
5,675,21.86686838124055,0.5,14,1710
5,675,21.71709531013616,0.5,14,1712
5,675,21.567322239031768,0.5,14,1714
5,675,21.41754916792739,0.5,14,1716
5,675,21.267776096823,0.5,14,1718
5,675,21.118003025718608,0.5,14,1720
5,675,20.96822995461423,0.5,14,1722
5,675,20.81845688350984,0.5,14,1724
5,675,20.668683812405447,0.5,14,1726
5,675,20.518910741301056,0.5,14,1728
5,675,20.36913767019668,0.5,14,1730
5,675,20.219364599092287,0.5,14,1732
5,675,20.069591527987896,0.5,14,1734
5,675,19.91981845688352,0.5,14,1736
5,675,19.770045385779127,0.5,14,1738
5,675,19.620272314674736,0.5,14,1740
5,675,19.47049924357036,0.5,14,1742
5,675,19.320726172465967,0.5,14,1744
5,675,19.170953101361576,0.5,14,1746
5,675,19.021180030257185,0.5,14,1748
5,675,18.871406959152807,0.5,14,1750
5,675,18.721633888048416,0.5,14,1752
5,675,18.571860816944024,0.5,14,1754
5,675,18.422087745839647,0.5,14,1756
5,675,18.272314674735256,0.5,14,1758
5,675,18.122541603630864,0.5,14,1760
5,675,17.972768532526473,0.5,14,1762
5,675,17.822995461422096,0.5,14,1764
5,675,17.673222390317704,0.5,14,1766
5,675,17.523449319213313,0.5,14,1768
5,675,17.373676248108936,0.5,14,1770
5,675,17.223903177004544,0.5,14,1772
5,675,17.074130105900153,0.5,14,1774
5,675,16.92435703479576,0.5,14,1776
5,675,16.774583963691384,0.5,14,1778
5,675,16.624810892586993,0.5,14,1780
5,675,16.4750378214826,0.5,14,1782
5,675,16.325264750378224,0.5,14,1784
5,675,16.175491679273833,0.5,14,1786
5,675,16.02571860816944,0.5,14,1788
5,675,15.875945537065064,0.5,14,1790
5,675,15.726172465960673,0.5,14,1792
5,675,15.576399394856281,0.5,14,1794
5,675,15.42662632375189,0.5,14,1796
5,675,15.276853252647513,0.5,14,1798
5,675,15.127080181543121,0.5,14,1800
5,675,14.97730711043873,0.5,14,1802
5,675,14.827534039334353,0.5,14,1804
5,675,14.677760968229961,0.5,14,1806
5,675,14.52798789712557,0.5,14,1808
5,675,14.378214826021178,0.5,14,1810
5,675,14.228441754916801,0.5,14,1812
5,675,14.07866868381241,0.5,14,1814
5,675,13.928895612708018,0.5,14,1816
5,675,13.779122541603641,0.5,14,1818
5,675,13.62934947049925,0.5,14,1820
5,675,13.479576399394858,0.5,14,1822
5,675,13.329803328290467,0.5,14,1824
5,675,13.18003025718609,0.5,14,1826
5,675,13.030257186081698,0.5,14,1828
5,675,12.880484114977307,0.5,14,1830
5,675,12.73071104387293,0.5,14,1832
5,675,12.580937972768538,0.5,14,1834
5,675,12.431164901664147,0.5,14,1836
5,675,12.281391830559755,0.5,14,1838
5,675,12.131618759455378,0.5,14,1840
5,675,11.981845688350987,0.5,14,1842
5,675,11.832072617246595,0.5,14,1844
5,675,11.682299546142218,0.5,14,1846
5,675,11.532526475037827,0.5,14,1848
5,675,11.382753403933435,0.5,14,1850
5,675,11.232980332829058,0.5,14,1852
5,675,11.083207261724667,0.5,14,1854
5,675,10.933434190620275,0.5,14,1856
5,675,10.783661119515884,0.5,14,1858
5,675,10.633888048411507,0.5,14,1860
5,675,10.484114977307115,0.5,14,1862
5,675,10.334341906202724,0.5,14,1864
5,675,10.184568835098347,0.5,14,1866
5,675,10.034795763993955,0.5,14,1868
5,675,9.885022692889564,0.5,14,1870
5,675,9.735249621785172,0.5,14,1872
5,675,9.585476550680795,0.5,14,1874
5,675,9.435703479576404,0.5,14,1876
5,675,9.285930408472012,0.5,14,1878
5,675,9.136157337367635,0.5,14,1880
5,675,8.986384266263244,0.5,14,1882
5,675,8.836611195158852,0.5,14,1884
5,675,8.68683812405446,0.5,14,1886
5,675,8.537065052950084,0.5,14,1888
5,675,8.387291981845692,0.5,14,1890
5,675,8.2375189107413,0.5,14,1892
5,675,8.087745839636924,0.5,14,1894
5,675,7.937972768532532,0.5,14,1896
5,675,7.788199697428141,0.5,14,1898
5,675,7.6384266263237635,0.5,14,1900
5,675,7.488653555219372,0.5,14,1902
5,675,7.338880484114981,0.5,14,1904
5,675,7.189107413010589,0.5,14,1906
5,675,7.039334341906212,0.5,14,1908
5,675,6.889561270801821,0.5,14,1910
5,675,6.739788199697429,0.5,14,1912
5,675,6.590015128593052,0.5,14,1914
5,675,6.4402420574886605,0.5,14,1916
5,675,6.290468986384269,0.5,14,1918
5,675,6.140695915279878,0.5,14,1920
5,675,5.9909228441755005,0.5,14,1922
5,675,5.841149773071109,0.5,14,1924
5,675,5.691376701966718,0.5,14,1926
5,675,5.54160363086234,0.5,14,1928
5,675,5.391830559757949,0.5,14,1930
5,675,5.242057488653558,0.5,14,1932
5,675,5.092284417549166,0.5,14,1934
5,675,4.942511346444789,0.5,14,1936
5,675,4.7927382753403975,0.5,14,1938
5,675,4.642965204236006,0.5,14,1940
5,675,4.493192133131629,0.5,14,1942
5,675,4.3434190620272375,0.5,14,1944
5,675,4.193645990922846,0.5,14,1946
5,675,4.043872919818469,0.5,14,1948
5,675,3.8940998487140774,0.5,14,1950
5,675,3.744326777609686,0.5,14,1952
5,675,3.5945537065052946,0.5,14,1954
5,675,3.4447806354009174,0.5,14,1956
5,675,3.295007564296526,0.5,14,1958
5,675,3.1452344931921346,0.5,14,1960
5,675,2.9954614220877573,0.5,14,1962
5,675,2.845688350983366,0.5,14,1964
5,675,2.6959152798789745,0.5,14,1966
5,675,2.546142208774583,0.5,14,1968
5,675,2.396369137670206,0.5,14,1970
5,675,2.2465960665658145,0.5,14,1972
5,675,2.096822995461423,0.5,14,1974
5,675,1.9470499243570458,0.5,14,1976
5,675,1.7972768532526544,0.5,14,1978
5,675,1.647503782148263,0.5,14,1980
5,675,1.4977307110438716,0.5,14,1982
5,675,1.3479576399394944,0.5,14,1984
5,675,1.198184568835103,0.5,14,1986
5,675,1.0484114977307115,0.5,14,1988
5,675,0.8986384266263343,0.5,14,1990
5,675,0.7488653555219429,0.5,14,1992
5,675,0.5990922844175515,0.5,14,1994
5,675,0.44931921331316005,0.5,14,1996
5,675,0.29954614220878284,0.5,14,1998
5,675,0.14977307110439142,0.5,14,2000
6,700,100.0,0.6,15,2
6,700,100.0,0.6,15,4
6,700,100.0,0.6,15,6
6,700,100.0,0.6,15,8
6,700,100.0,0.6,15,10
6,700,100.0,0.6,15,12
6,700,100.0,0.6,15,14
6,700,100.0,0.6,15,16
6,700,100.0,0.6,15,18
6,700,100.0,0.6,15,20
6,700,100.0,0.6,15,22
6,700,100.0,0.6,15,24
6,700,100.0,0.6,15,26
6,700,100.0,0.6,15,28
6,700,100.0,0.6,15,30
6,700,100.0,0.6,15,32
6,700,100.0,0.6,15,34
6,700,100.0,0.6,15,36
6,700,100.0,0.6,15,38
6,700,100.0,0.6,15,40
6,700,100.0,0.6,15,42
6,700,100.0,0.6,15,44
6,700,100.0,0.6,15,46
6,700,100.0,0.6,15,48
6,700,100.0,0.6,15,50
6,700,100.0,0.6,15,52
6,700,100.0,0.6,15,54
6,700,100.0,0.6,15,56
6,700,100.0,0.6,15,58
6,700,100.0,0.6,15,60
6,700,100.0,0.6,15,62
6,700,100.0,0.6,15,64
6,700,100.0,0.6,15,66
6,700,100.0,0.6,15,68
6,700,100.0,0.6,15,70
6,700,100.0,0.6,15,72
6,700,100.0,0.6,15,74
6,700,100.0,0.6,15,76
6,700,100.0,0.6,15,78
6,700,100.0,0.6,15,80
6,700,100.0,0.6,15,82
6,700,100.0,0.6,15,84
6,700,100.0,0.6,15,86
6,700,100.0,0.6,15,88
6,700,100.0,0.6,15,90
6,700,100.0,0.6,15,92
6,700,100.0,0.6,15,94
6,700,100.0,0.6,15,96
6,700,100.0,0.6,15,98
6,700,100.0,0.6,15,100
6,700,100.0,0.6,15,102
6,700,100.0,0.6,15,104
6,700,100.0,0.6,15,106
6,700,100.0,0.6,15,108
6,700,100.0,0.6,15,110
6,700,100.0,0.6,15,112
6,700,100.0,0.6,15,114
6,700,100.0,0.6,15,116
6,700,100.0,0.6,15,118
6,700,100.0,0.6,15,120
6,700,100.0,0.6,15,122
6,700,100.0,0.6,15,124
6,700,100.0,0.6,15,126
6,700,100.0,0.6,15,128
6,700,100.0,0.6,15,130
6,700,100.0,0.6,15,132
6,700,100.0,0.6,15,134
6,700,100.0,0.6,15,136
6,700,100.0,0.6,15,138
6,700,100.0,0.6,15,140
6,700,100.0,0.6,15,142
6,700,100.0,0.6,15,144
6,700,100.0,0.6,15,146
6,700,100.0,0.6,15,148
6,700,100.0,0.6,15,150
6,700,100.0,0.6,15,152
6,700,100.0,0.6,15,154
6,700,100.0,0.6,15,156
6,700,100.0,0.6,15,158
6,700,100.0,0.6,15,160
6,700,100.0,0.6,15,162
6,700,100.0,0.6,15,164
6,700,100.0,0.6,15,166
6,700,100.0,0.6,15,168
6,700,100.0,0.6,15,170
6,700,100.0,0.6,15,172
6,700,100.0,0.6,15,174
6,700,100.0,0.6,15,176
6,700,100.0,0.6,15,178
6,700,100.0,0.6,15,180
6,700,100.0,0.6,15,182
6,700,100.0,0.6,15,184
6,700,100.0,0.6,15,186
6,700,100.0,0.6,15,188
6,700,100.0,0.6,15,190
6,700,100.0,0.6,15,192
6,700,100.0,0.6,15,194
6,700,100.0,0.6,15,196
6,700,100.0,0.6,15,198
6,700,100.0,0.6,15,200
6,700,100.0,0.6,15,202
6,700,100.0,0.6,15,204
6,700,100.0,0.6,15,206
6,700,100.0,0.6,15,208
6,700,100.0,0.6,15,210
6,700,100.0,0.6,15,212
6,700,100.0,0.6,15,214
6,700,100.0,0.6,15,216
6,700,100.0,0.6,15,218
6,700,100.0,0.6,15,220
6,700,100.0,0.6,15,222
6,700,100.0,0.6,15,224
6,700,100.0,0.6,15,226
6,700,100.0,0.6,15,228
6,700,100.0,0.6,15,230
6,700,100.0,0.6,15,232
6,700,100.0,0.6,15,234
6,700,100.0,0.6,15,236
6,700,100.0,0.6,15,238
6,700,100.0,0.6,15,240
6,700,100.0,0.6,15,242
6,700,100.0,0.6,15,244
6,700,100.0,0.6,15,246
6,700,100.0,0.6,15,248
6,700,100.0,0.6,15,250
6,700,100.0,0.6,15,252
6,700,100.0,0.6,15,254
6,700,100.0,0.6,15,256
6,700,100.0,0.6,15,258
6,700,100.0,0.6,15,260
6,700,100.0,0.6,15,262
6,700,100.0,0.6,15,264
6,700,100.0,0.6,15,266
6,700,100.0,0.6,15,268
6,700,100.0,0.6,15,270
6,700,100.0,0.6,15,272
6,700,100.0,0.6,15,274
6,700,100.0,0.6,15,276
6,700,100.0,0.6,15,278
6,700,100.0,0.6,15,280
6,700,100.0,0.6,15,282
6,700,100.0,0.6,15,284
6,700,100.0,0.6,15,286
6,700,100.0,0.6,15,288
6,700,100.0,0.6,15,290
6,700,100.0,0.6,15,292
6,700,100.0,0.6,15,294
6,700,100.0,0.6,15,296
6,700,100.0,0.6,15,298
6,700,100.0,0.6,15,300
6,700,100.0,0.6,15,302
6,700,100.0,0.6,15,304
6,700,100.0,0.6,15,306
6,700,100.0,0.6,15,308
6,700,100.0,0.6,15,310
6,700,100.0,0.6,15,312
6,700,100.0,0.6,15,314
6,700,100.0,0.6,15,316
6,700,100.0,0.6,15,318
6,700,100.0,0.6,15,320
6,700,100.0,0.6,15,322
6,700,100.0,0.6,15,324
6,700,100.0,0.6,15,326
6,700,100.0,0.6,15,328
6,700,100.0,0.6,15,330
6,700,100.0,0.6,15,332
6,700,100.0,0.6,15,334
6,700,100.0,0.6,15,336
6,700,100.0,0.6,15,338
6,700,100.0,0.6,15,340
6,700,100.0,0.6,15,342
6,700,100.0,0.6,15,344
6,700,100.0,0.6,15,346
6,700,100.0,0.6,15,348
6,700,100.0,0.6,15,350
6,700,100.0,0.6,15,352
6,700,100.0,0.6,15,354
6,700,100.0,0.6,15,356
6,700,100.0,0.6,15,358
6,700,100.0,0.6,15,360
6,700,100.0,0.6,15,362
6,700,100.0,0.6,15,364
6,700,100.0,0.6,15,366
6,700,100.0,0.6,15,368
6,700,100.0,0.6,15,370
6,700,100.0,0.6,15,372
6,700,100.0,0.6,15,374
6,700,100.0,0.6,15,376
6,700,100.0,0.6,15,378
6,700,100.0,0.6,15,380
6,700,100.0,0.6,15,382
6,700,100.0,0.6,15,384
6,700,100.0,0.6,15,386
6,700,100.0,0.6,15,388
6,700,100.0,0.6,15,390
6,700,100.0,0.6,15,392
6,700,100.0,0.6,15,394
6,700,100.0,0.6,15,396
6,700,100.0,0.6,15,398
6,700,100.0,0.6,15,400
6,700,100.0,0.6,15,402
6,700,100.0,0.6,15,404
6,700,100.0,0.6,15,406
6,700,100.0,0.6,15,408
6,700,100.0,0.6,15,410
6,700,100.0,0.6,15,412
6,700,100.0,0.6,15,414
6,700,100.0,0.6,15,416
6,700,100.0,0.6,15,418
6,700,100.0,0.6,15,420
6,700,100.0,0.6,15,422
6,700,100.0,0.6,15,424
6,700,100.0,0.6,15,426
6,700,100.0,0.6,15,428
6,700,100.0,0.6,15,430
6,700,100.0,0.6,15,432
6,700,100.0,0.6,15,434
6,700,100.0,0.6,15,436
6,700,100.0,0.6,15,438
6,700,100.0,0.6,15,440
6,700,100.0,0.6,15,442
6,700,100.0,0.6,15,444
6,700,100.0,0.6,15,446
6,700,100.0,0.6,15,448
6,700,100.0,0.6,15,450
6,700,100.0,0.6,15,452
6,700,100.0,0.6,15,454
6,700,100.0,0.6,15,456
6,700,100.0,0.6,15,458
6,700,100.0,0.6,15,460
6,700,100.0,0.6,15,462
6,700,100.0,0.6,15,464
6,700,100.0,0.6,15,466
6,700,100.0,0.6,15,468
6,700,100.0,0.6,15,470
6,700,100.0,0.6,15,472
6,700,100.0,0.6,15,474
6,700,100.0,0.6,15,476
6,700,100.0,0.6,15,478
6,700,100.0,0.6,15,480
6,700,100.0,0.6,15,482
6,700,100.0,0.6,15,484
6,700,100.0,0.6,15,486
6,700,100.0,0.6,15,488
6,700,100.0,0.6,15,490
6,700,100.0,0.6,15,492
6,700,100.0,0.6,15,494
6,700,100.0,0.6,15,496
6,700,100.0,0.6,15,498
6,700,100.0,0.6,15,500
6,700,100.0,0.6,15,502
6,700,100.0,0.6,15,504
6,700,100.0,0.6,15,506
6,700,100.0,0.6,15,508
6,700,100.0,0.6,15,510
6,700,100.0,0.6,15,512
6,700,100.0,0.6,15,514
6,700,100.0,0.6,15,516
6,700,100.0,0.6,15,518
6,700,100.0,0.6,15,520
6,700,100.0,0.6,15,522
6,700,100.0,0.6,15,524
6,700,100.0,0.6,15,526
6,700,100.0,0.6,15,528
6,700,100.0,0.6,15,530
6,700,100.0,0.6,15,532
6,700,100.0,0.6,15,534
6,700,100.0,0.6,15,536
6,700,100.0,0.6,15,538
6,700,100.0,0.6,15,540
6,700,100.0,0.6,15,542
6,700,100.0,0.6,15,544
6,700,100.0,0.6,15,546
6,700,100.0,0.6,15,548
6,700,100.0,0.6,15,550
6,700,100.0,0.6,15,552
6,700,100.0,0.6,15,554
6,700,100.0,0.6,15,556
6,700,100.0,0.6,15,558
6,700,100.0,0.6,15,560
6,700,100.0,0.6,15,562
6,700,100.0,0.6,15,564
6,700,100.0,0.6,15,566
6,700,100.0,0.6,15,568
6,700,100.0,0.6,15,570
6,700,100.0,0.6,15,572
6,700,100.0,0.6,15,574
6,700,100.0,0.6,15,576
6,700,100.0,0.6,15,578
6,700,100.0,0.6,15,580
6,700,100.0,0.6,15,582
6,700,100.0,0.6,15,584
6,700,100.0,0.6,15,586
6,700,100.0,0.6,15,588
6,700,100.0,0.6,15,590
6,700,100.0,0.6,15,592
6,700,100.0,0.6,15,594
6,700,100.0,0.6,15,596
6,700,100.0,0.6,15,598
6,700,100.0,0.6,15,600
6,700,100.0,0.6,15,602
6,700,100.0,0.6,15,604
6,700,100.0,0.6,15,606
6,700,100.0,0.6,15,608
6,700,100.0,0.6,15,610
6,700,100.0,0.6,15,612
6,700,100.0,0.6,15,614
6,700,100.0,0.6,15,616
6,700,100.0,0.6,15,618
6,700,100.0,0.6,15,620
6,700,100.0,0.6,15,622
6,700,100.0,0.6,15,624
6,700,100.0,0.6,15,626
6,700,100.0,0.6,15,628
6,700,100.0,0.6,15,630
6,700,100.0,0.6,15,632
6,700,100.0,0.6,15,634
6,700,100.0,0.6,15,636
6,700,100.0,0.6,15,638
6,700,100.0,0.6,15,640
6,700,100.0,0.6,15,642
6,700,100.0,0.6,15,644
6,700,100.0,0.6,15,646
6,700,100.0,0.6,15,648
6,700,100.0,0.6,15,650
6,700,100.0,0.6,15,652
6,700,100.0,0.6,15,654
6,700,100.0,0.6,15,656
6,700,100.0,0.6,15,658
6,700,100.0,0.6,15,660
6,700,100.0,0.6,15,662
6,700,100.0,0.6,15,664
6,700,100.0,0.6,15,666
6,700,100.0,0.6,15,668
6,700,100.0,0.6,15,670
6,700,100.0,0.6,15,672
6,700,100.0,0.6,15,674
6,700,100.0,0.6,15,676
6,700,100.0,0.6,15,678
6,700,100.0,0.6,15,680
6,700,99.84871406959152,0.6,15,682
6,700,99.69742813918306,0.6,15,684
6,700,99.54614220877458,0.6,15,686
6,700,99.3948562783661,0.6,15,688
6,700,99.24357034795764,0.6,15,690
6,700,99.09228441754917,0.6,15,692
6,700,98.94099848714069,0.6,15,694
6,700,98.78971255673223,0.6,15,696
6,700,98.63842662632375,0.6,15,698
6,700,98.48714069591529,0.6,15,700
6,700,98.33585476550681,0.6,15,702
6,700,98.18456883509833,0.6,15,704
6,700,98.03328290468987,0.6,15,706
6,700,97.88199697428139,0.6,15,708
6,700,97.73071104387292,0.6,15,710
6,700,97.57942511346445,0.6,15,712
6,700,97.42813918305598,0.6,15,714
6,700,97.2768532526475,0.6,15,716
6,700,97.12556732223904,0.6,15,718
6,700,96.97428139183056,0.6,15,720
6,700,96.82299546142208,0.6,15,722
6,700,96.67170953101362,0.6,15,724
6,700,96.52042360060514,0.6,15,726
6,700,96.36913767019666,0.6,15,728
6,700,96.2178517397882,0.6,15,730
6,700,96.06656580937972,0.6,15,732
6,700,95.91527987897126,0.6,15,734
